15	15	1202	42.0027	0.00319343	0.00199158	1202	42	1202	42	1202	42	1202	41.9994	1202	41.9994	1202.01	42.0044	1202.01	42.0036	1202.01	42.0036	1202	42.0042	1202	42.0042	1202	42.004	1202	42.004	1202	42.004	1202	42.004	1202	42.004	1202	42.0043	
15	15	37.0064	46.9997	0.0081856	0.000654825	37	47	37	47	37	47	37	47	36.9998	46.9999	37.0003	46.9998	37.0003	46.9998	37.0003	46.9998	37.0003	46.9998	37.0001	46.9997	37.0177	46.9972	37.0174	46.9997	37.0167	46.9999	37.0167	46.9999	37.0167	46.9999	37.0167	46.9999	
15	15	61.9831	46.9987	0.00695692	0.0143544	62	47	61.999	46.9996	61.9845	47.0162	61.9845	47.0162	61.9845	47.0162	61.9845	47.0162	61.9845	47.0162	61.9845	47.0162	61.9781	46.9835	61.9781	46.9835	61.9751	46.9856	61.9787	46.9838	61.9787	46.9838	61.9782	46.9874	61.9782	46.9874	61.9782	46.9874	
15	15	76.9973	46.9713	0.00122165	0.0209152	77	47	76.9983	46.9949	76.9984	46.995	76.9983	46.9891	76.9983	46.9891	76.9983	46.9891	76.9983	46.9891	76.9983	46.9891	76.9963	46.9545	76.9963	46.9545	76.9963	46.9454	76.9961	46.9502	76.9961	46.9502	76.9961	46.9502	76.9961	46.9502	76.9961	46.9502	
15	15	126.997	47.0014	0.00154366	0.00559244	127	47	126.999	46.9995	126.998	46.9986	126.998	46.9986	126.995	46.9947	126.995	46.9947	126.995	46.9947	126.995	46.9943	126.998	47.0074	126.998	47.0074	126.998	47.0087	126.998	47.0087	126.998	47.0087	126.998	47.0087	126.995	46.9989	126.996	46.9993	
15	15	1012.02	47.0246	0.0110196	0.0150899	1012	47	1012	47.0021	1012	47.002	1012	46.9945	1012.02	47.0258	1012.02	47.0258	1012.02	47.0257	1012.02	47.0268	1012.03	47.0371	1012.03	47.0371	1012.03	47.0361	1012.03	47.0361	1012.03	47.0361	1012.03	47.0361	1012.03	47.0361	1012.03	47.0361	
15	15	1062	46.9926	0.000892346	0.00403158	1062	47	1062	47	1062	47	1062	46.9973	1062	46.9904	1062	46.9904	1062	46.9904	1062	46.9904	1062	46.9903	1062	46.9903	1062	46.9903	1062	46.9925	1062	46.9925	1062	46.9899	1062	46.9886	1062	46.9886	
15	15	1077	47.0195	0.00058781	0.0231638	1077	47	1077	47	1077	46.9996	1077	46.9945	1077	46.9943	1077	46.9943	1077	46.9943	1077	46.9943	1077	47.0423	1077	47.0423	1077	47.0423	1077	47.0427	1077	47.0427	1077	47.0427	1077	47.0427	1077	47.0428	
15	15	1092	47.0044	0.00194883	0.00475841	1092	47	1092	47	1092	47.0002	1092	47.0012	1092	47.0012	1092	47.0012	1092	47.0012	1092	47.0012	1092.01	47.0136	1092.01	47.0136	1092.01	47.0136	1092	47.0045	1092	47.0045	1092	47.0047	1092	47.0047	1092	47.0047	
15	15	1106.99	47.0411	0.0145875	0.040082	1107	47	1107	47.0018	1107	47.0018	1107	47.0011	1107	47.0011	1107	47.0011	1107	47.0011	1107	47.0011	1106.97	47.0796	1106.97	47.0826	1106.97	47.0764	1106.97	47.0747	1106.97	47.0861	1106.97	47.086	1106.97	47.086	1106.97	47.0768	
15	15	1132.02	46.9581	0.00616591	0.0168512	1132	47	1132	47	1132.01	46.9592	1132.01	46.9592	1132.01	46.9592	1132.01	46.9588	1132.02	46.939	1132.02	46.939	1132.02	46.9521	1132.02	46.952	1132.02	46.952	1132.02	46.952	1132.02	46.952	1132.02	46.952	1132.02	46.952	1132.02	46.952	
15	15	1167	46.9913	0.00252873	0.00723854	1167	47	1167	47	1167	47	1167	47	1167	47	1167	46.986	1167	46.9863	1167	46.9863	1167	46.9887	1167	46.9927	1167	46.9927	1167	46.9891	1167	46.9887	1167	46.9887	1167	46.9887	1167.01	46.9727	
15	15	1197.01	47.0436	0.00401315	0.0219034	1197	47	1197	46.9976	1197	46.9976	1197.01	47.0594	1197.01	47.0595	1197.01	47.0588	1197	47.0495	1197	47.0495	1197.01	47.0525	1197.01	47.0525	1197	47.0526	1197	47.055	1197	47.055	1197.01	47.0516	1197.01	47.0516	1197.01	47.0541	
